iteration,reward
1870,-9.0
1871,-10.5
1872,-10.0
1873,-10.0
1874,-13.5
1875,-9.5
1876,-10.0
1877,-10.0
1878,-9.0
1879,-11.0
1880,-9.0
1881,-10.5
1882,-10.0
1883,-12.0
1884,-10.5
1885,-11.0
1886,-10.5
1887,-13.0
1888,-9.5
1889,-10.5
1890,-10.0
1891,-9.0
1892,-10.0
1893,-9.5
1894,-9.0
1895,-10.0
1896,-10.0
1897,-10.5
1898,-11.5
1899,-9.0
1900,-10.0
1901,-12.0
1902,-10.0
1903,-9.0
1904,-9.0
1905,-13.0
1906,-10.5
1907,-12.0
1908,-11.0
1909,-9.0
1910,-10.0
1911,-9.0
1912,-9.5
1913,-10.0
1914,-10.5
1915,-10.0
1916,-10.0
1917,-11.0
1918,-10.5
1919,-11.0
1920,-10.5
1921,-10.0
1922,-11.0
1923,-10.5
1924,-11.5
1925,-9.5
1926,-9.5
1927,-8.5
1928,-9.5
1929,-12.5
1930,-10.0
1931,-12.5
1932,-10.5
1933,-10.0
1934,-10.5
1935,-12.5
1936,-11.5
1937,-10.5
1938,-11.0
1939,-10.5
1940,-14.5
1941,-11.0
1942,-15.5
1943,-9.5
1944,-11.0
1945,-10.5
1946,-12.5
1947,-10.0
1948,-10.5
1949,-10.5
1950,-14.0
1951,-11.5
1952,-11.0
1953,-11.5
1954,-10.5
1955,-12.0
1956,-10.0
1957,-12.5
1958,-12.0
1959,-13.0
1960,-19.0
1961,-12.5
1962,-14.0
1963,-13.5
1964,-11.0
1965,-9.5
1966,-11.0
1967,-12.5
1968,-11.0
1969,-10.0
1970,-10.0
1971,-11.0
1972,-11.0
1973,-12.5
1974,-12.0
1975,-12.0
1976,-12.0
1977,-10.0
1978,-10.0
1979,-12.5
1980,-11.5
1981,-11.0
1982,-11.0
1983,-11.0
1984,-12.0
1985,-9.5
1986,-15.5
1987,-11.0
1988,-9.5
1989,-10.5
1990,-11.5
1991,-12.0
1992,-13.0
1993,-16.5
1994,-14.5
1995,-17.0
1996,-16.5
1997,-19.5
1998,-19.5
1999,-14.5
2000,-13.0
use_separate_target_network,frequency_update_q_network,frequency_update_target_network,replay_chunk_size_to_use,shuffle_replay_buffer,replay_buffer_size,optimizer,num_hidden_nodes,discount_factor,epsilon_greedy,iterations,reward_magnitued_per_timestep,time_sequence_length,max_trajectory_length
True,1,1,5,False,1000,tensorflow.python.keras.optimizer_v2.gradient_descent,32,1,0,2000,0.1,15,50
